Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.5195943997977545,0.5026539981533358,0.8999999999999999,-0.008956743378154493,0.038,-0.033,0.576,0.040000000000000036
-0.5205977439305461,0.5032643290546858,0.8999999999999999,-0.00820679721518818,0.039,-0.044,0.577,0.040000000000000036
-0.5205912765104,0.5059905284582951,0.9009999999999999,-0.009604424155261764,0.041,-0.049,0.576,0.08000000000000007
-0.5215902449257819,0.5060968007579327,0.9009999999999999,-0.00980895492697985,0.042,-0.057,0.576,0.040000000000000036
-0.5215895891476139,0.507163220837216,0.9009999999999999,-0.009936786659303653,0.045,-0.071,0.575,0.11999999999999983
-0.5215893686680932,0.508185360844948,0.9019999999999999,-0.009979397236744922,0.045,-0.076,0.575,0.0
-0.5225899399525773,0.5081277968053622,0.9019999999999999,-0.009868609735397625,0.046,-0.087,0.576,0.040000000000000036
-0.5225916577508276,0.5089506762918691,0.9029999999999999,-0.009527725115867483,0.046,-0.092,0.578,0.0
-0.5225940012918426,0.5096982785712033,0.9029999999999999,-0.00904196453303703,0.047,-0.095,0.579,0.040000000000000036
-0.5245914039301673,0.5109772444060702,0.9009999999999999,-0.009578857808797003,0.046,-0.099,0.586,-0.08000000000000007
-0.5235847129818914,0.5136325869301382,0.8999999999999999,-0.01084013090105853,0.046,-0.099,0.586,-0.08000000000000007
-0.523586089159193,0.5135041758924606,0.8989999999999999,-0.010592989551899178,0.044,-0.103,0.594,-0.040000000000000036
-0.523583059117826,0.5147831373632051,0.8989999999999999,-0.011129882827659152,0.043,-0.104,0.599,-0.040000000000000036
-0.5235845688074122,0.5146458708110859,0.8989999999999999,-0.01086569724752329,0.041,-0.104,0.605,-0.0799999999999998
-0.5235872500473453,0.515393476451929,0.8979999999999999,-0.010379936664692838,0.038,-0.105,0.617,-0.08000000000000007
-0.5235897209824949,0.5151499368280744,0.8979999999999999,-0.009911220312838892,0.037,-0.105,0.624,-0.040000000000000036
-0.5235887463065578,0.5162473528163823,0.8979999999999999,-0.010098706853580471,0.035,-0.105,0.63,-0.0799999999999998
-0.5235883423113343,0.5162872047586307,0.8979999999999999,-0.010175405892974753,0.03,-0.103,0.644,-0.08000000000000007
-0.5235916577508276,0.5159506762918691,0.8979999999999999,-0.009527725115867483,0.028,-0.104,0.65,-0.07999999999999993
-0.5235942408482251,0.5156717103245568,0.8989999999999999,-0.008990831840107507,0.026,-0.103,0.657,-0.08000000000000007
-0.5225967489657593,0.5153838868842368,0.8999999999999999,-0.008436894333371026,0.023,-0.102,0.664,-0.11999999999999997
-0.522598123431918,0.5152178342818727,0.8999999999999999,-0.008117315002561519,0.018,-0.101,0.677,-0.1200000000000001
-0.5225977075705731,0.5162687571265121,0.8999999999999999,-0.008215319330676433,0.013,-0.099,0.69,-0.12000000000000004
-0.5235975252046604,0.5162908974809868,0.8999999999999999,-0.008257929908117701,0.011,-0.097,0.696,-0.08
-0.5236027552137229,0.5156023290116186,0.8989999999999999,-0.0069327409496942735,0.01,-0.099,0.701,-0.039999999999999966
-0.5236021022039977,0.5156953193618808,0.8989999999999999,-0.0071117053749475976,0.006,-0.099,0.712,-0.08
-0.5236015935026677,0.5157661690732758,0.8999999999999999,-0.007248059222759654,0.004,-0.099,0.718,-0.08
-0.5226011078213599,0.5158325906141391,0.8999999999999999,-0.007375890955083458,0.002,-0.098,0.724,-0.08
-0.5226020391446473,0.5157041755795896,0.8999999999999999,-0.0071287496059241045,0.0,-0.098,0.729,-0.08
-0.5226042574173302,0.5153787088931765,0.8999999999999999,-0.006502374117537468,-0.003,-0.097,0.738,-0.08
-0.5226051318908539,0.5142414368246796,0.8999999999999999,-0.006238188537401607,-0.004,-0.097,0.743,-0.04
-0.5226056364752253,0.5141595162883019,0.8999999999999999,-0.0060805294008689165,-0.004,-0.1,0.746,0.0
-0.5226070975476089,0.5129093260645203,0.9009999999999999,-0.00559902987578259,-0.006,-0.102,0.754,-0.04
-0.5226079539416812,0.5127521265486462,0.9009999999999999,-0.005296494775949589,-0.006,-0.102,0.758,0.0
-0.5226060361162392,0.5140930941740322,0.8999999999999999,-0.005952697668545113,-0.007,-0.103,0.762,-0.04
-0.522605173284248,0.5132347946220015,0.8999999999999999,-0.006225405364169228,-0.009,-0.104,0.768,-0.07999999999999996
-0.5226041419404446,0.5133964214011696,0.8999999999999999,-0.006536462579490482,-0.01,-0.106,0.776,-0.040000000000000036
-0.5226027705587377,0.513600114954242,0.8999999999999999,-0.006928479891950146,-0.01,-0.107,0.784,0.0
-0.5216032114602779,0.5135359072620476,0.8999999999999999,-0.006804909217370469,-0.01,-0.109,0.786,0.0
-0.5216005637650746,0.5139056542367114,0.8989999999999999,-0.007516505860639643,-0.01,-0.11,0.788,0.0
-0.5216026475344608,0.5126178274114217,0.8999999999999999,-0.00696256835390316,-0.01,-0.111,0.792,0.0
-0.5216040984809474,0.5124030635906506,0.8999999999999999,-0.006549245752722863,-0.01,-0.112,0.798,0.0
-0.5226083813817822,0.5116702055734276,0.8999999999999999,-0.005138835639416898,-0.009,-0.113,0.802,0.040000000000000036
-0.5226089928968625,0.5115484310287565,0.8999999999999999,-0.004904477463489925,-0.009,-0.114,0.808,0.0
-0.5226094824298696,0.5114465831199914,0.8999999999999999,-0.004708468807260093,-0.009,-0.114,0.808,0.0
-0.522609057881115,0.5115351465243865,0.9009999999999999,-0.004878911117025164,-0.009,-0.115,0.814,0.0
-0.5226088289503229,0.5115816422823749,0.9009999999999999,-0.0049683933296518264,-0.009,-0.115,0.817,0.0
-0.5226091332668137,0.510519647933861,0.9009999999999999,-0.004849083712816276,-0.009,-0.116,0.82,0.0
-0.5226123354005,0.5087380735422604,0.8999999999999999,-0.003344930329139523,-0.008,-0.116,0.837,0.0
-0.5226131843336281,0.5084624180889854,0.8999999999999999,-0.0028144286399957386,-0.007,-0.116,0.844,0.04
-0.5226148240647129,0.5066592512400075,0.8989999999999999,-0.001268729943313749,-0.007,-0.114,0.854,0.0
-0.5216150986299449,0.5063863622557301,0.8999999999999999,-0.0007435545763501233,-0.007,-0.113,0.86,0.0
-0.5216139618225224,0.5071535506500783,0.8989999999999999,-0.0022200110846900527,-0.007,-0.113,0.862,0.0
-0.521614046396429,0.5071148038077274,0.8989999999999999,-0.002145442574167834,-0.007,-0.112,0.865,0.0
-0.521614364977349,0.5059548346382029,0.8999999999999999,-0.0018375811521546745,-0.007,-0.112,0.866,0.0
-0.521614364977349,0.5059548346382029,0.8999999999999999,-0.0018375811521546745,-0.007,-0.111,0.868,0.0
-0.520614753169832,0.505712943374066,0.9009999999999999,-0.0013720605936088236,-0.007,-0.11,0.87,0.0
-0.5206148155949352,0.5056658935662637,0.9009999999999999,-0.0012815131165461295,-0.007,-0.109,0.872,0.0
-0.5206148591139913,0.5056310213522305,0.9009999999999999,-0.0012144014570761325,-0.007,-0.108,0.875,0.0
-0.5206147779113823,0.5056946769787687,0.9009999999999999,-0.0013369068672197777,-0.007,-0.108,0.875,0.0
-0.5206146816163117,0.5057633143382834,0.9009999999999999,-0.001468999657287708,-0.008,-0.107,0.878,0.0
-0.5206127900648733,0.506596371196782,0.8999999999999999,-0.0030722226335154093,-0.007,-0.106,0.881,0.0
-0.5206130449586455,0.5055111283217155,0.8989999999999999,-0.002908171910366528,-0.007,-0.106,0.883,0.0
-0.5206134841130026,0.5053517129674795,0.8989999999999999,-0.0026013757527893998,-0.007,-0.105,0.884,0.0
-0.5206132889049697,0.5054247783548695,0.8979999999999999,-0.002741990658345584,-0.007,-0.105,0.886,0.0
-0.520613749711444,0.5042454359930467,0.8979999999999999,-0.0023968449810713144,-0.007,-0.104,0.889,0.0
-0.520613825669333,0.5042133314799035,0.8969999999999999,-0.002335059643781476,-0.007,-0.104,0.891,0.0
-0.5206140992396446,0.5040898951200721,0.8969999999999999,-0.002097505674546408,-0.007,-0.103,0.893,0.0
-0.5196147470751773,0.5047173715909761,0.8979999999999999,-0.001380582709097077,-0.007,-0.103,0.895,0.0
-0.5196151736331771,0.5042670770735806,0.8979999999999999,-0.000513990090385293,-0.006,-0.103,0.896,0.04
-0.5196151233891904,0.5033514900233315,0.8989999999999999,-0.0006764429168801265,-0.006,-0.102,0.899,0.0
-0.5196152082888699,0.5028120773709919,0.8989999999999999,0.00036165727603276054,-0.006,-0.102,0.899,0.0
-0.519614866472568,0.5023750674473411,0.8989999999999999,0.001202683548279784,-0.006,-0.102,0.901,0.0
-0.5196141108204271,0.5019156401441935,0.8989999999999999,0.002086853030186091,-0.005,-0.101,0.903,0.04
-0.5196133789095403,0.5016084331814478,0.9009999999999999,0.002678074792183682,-0.005,-0.101,0.904,0.0
-0.5196139346454239,0.5018342717722117,0.9009999999999999,0.00224344690228275,-0.005,-0.101,0.905,0.0
-0.5196144141098892,0.5020722881715551,0.9019999999999999,0.0017853831947891214,-0.005,-0.101,0.906,0.0
-0.5196135946339598,0.5016914620468155,0.9019999999999999,0.0025182851267789275,-0.005,-0.101,0.909,0.0
-0.519614047583695,0.5018857497186373,0.9019999999999999,0.0021443773097318025,-0.005,-0.101,0.91,0.0
-0.5196144666161305,0.5011021786178869,0.9019999999999999,0.0017278589152434098,-0.005,-0.1,0.912,0.0
-0.5196147882138018,0.5013130724013152,0.9019999999999999,0.001321993165115334,-0.005,-0.1,0.912,0.0
-0.5196143710696436,0.5010484865220374,0.9009999999999999,0.0018311895655384843,-0.004,-0.1,0.916,0.0
-0.5196150058432174,0.5005043160753407,0.8999999999999999,0.0009539443024663831,-0.004,-0.1,0.917,0.0
-0.51961512618083,0.500652661433015,0.8999999999999999,0.0006684534336098888,-0.004,-0.1,0.918,0.0
-0.5196149300961458,0.5014304201745509,0.8999999999999999,0.0010961571046766145,-0.003,-0.1,0.92,0.0
-0.5196152416434149,0.500974468537707,0.8989999999999999,4.913532211196194e-05,-0.003,-0.1,0.921,0.0
-0.5196151148152635,0.5006360556077649,0.8979999999999999,0.0007004113666908397,-0.003,-0.099,0.921,0.0
-0.5196146461065182,0.5002128839997728,0.8979999999999999,0.0015148060280370708,-0.002,-0.099,0.921,0.04
-0.5196132675984639,0.499567472287489,0.8969999999999999,0.0027569043604500276,-0.002,-0.099,0.922,0.0
-0.5196137603063246,0.49975899221538284,0.8969999999999999,0.002388322865583061,-0.002,-0.099,0.922,0.0
-0.519613932160627,0.4988331647197243,0.8979999999999999,0.0022455774311548136,-0.002,-0.099,0.922,0.0
-0.5196136608637506,0.49871803129089093,0.8979999999999999,0.0023755396923506806,-0.001,-0.099,0.922,0.04
-0.5196136663215761,0.49872024539471616,0.8989999999999999,0.0024628913761052793,-0.001,-0.099,0.923,0.0
-0.5196134841130026,0.49864828703252057,0.8989999999999999,0.0026013757527893998,0.0,-0.099,0.923,0.04
-0.5196139716343454,0.4988508775601555,0.8999999999999999,0.0022114889692017993,0.0,-0.099,0.923,0.0
-0.5196142516861477,0.4989853844842743,0.9009999999999999,0.0019526297112460974,0.0,-0.099,0.924,0.0
-0.5196144415499812,0.499087786921128,0.9009999999999999,0.0017555557905802337,0.0,-0.099,0.924,0.0
-0.5196146677078693,0.4992272757021493,0.9019999999999999,0.0014871091527002467,0.0,-0.099,0.924,0.0
-0.5196147756886849,0.49930366243980484,0.9019999999999999,0.0013401026605278725,0.0,-0.099,0.925,0.0
-0.5196148783599758,0.4993850309377337,0.9019999999999999,0.0011835087884312135,0.0,-0.099,0.925,0.0
-0.5196150396537121,0.4995411256477329,0.9019999999999999,0.0008831042174702753,0.0,-0.099,0.926,0.0
-0.5196150667862373,0.49957295347534864,0.9019999999999999,0.000821851512398453,0.0,-0.099,0.926,0.0
-0.5196150624379132,0.49956769496458536,0.9019999999999999,0.000831971524540754,0.0,-0.099,0.927,0.0
-0.5196150598961391,0.49956465056363736,0.9019999999999999,0.0008378304789389284,0.001,-0.099,0.928,0.0
-0.5216148482832421,0.5006398777878159,0.8979999999999999,-0.0012314456880526397,0.001,-0.099,0.928,0.0
-0.5226142046651598,0.5010384171577124,0.8979999999999999,-0.0019984360819954605,0.001,-0.099,0.928,0.0
-0.5226145090578809,0.5008729126745631,0.8969999999999999,-0.0016799220156219835,0.001,-0.099,0.928,0.0
-0.5236152228355245,0.49985788178071255,0.8959999999999999,0.00027350664395113777,0.001,-0.099,0.928,0.0
-0.5206152139835017,0.4988285448172374,0.8909999999999999,0.00032996565906081763,0.001,-0.099,0.928,0.0
-0.5216152410536004,0.49903556415071443,0.8909999999999999,-6.844324001503642e-05,0.001,-0.099,0.928,0.0
-0.5216152239727584,0.4988621024287992,0.8899999999999999,0.0002653840026263961,0.001,-0.099,0.927,0.0
-0.5216151889549308,0.4987646123799866,0.8899999999999999,0.00045300370142247837,0.001,-0.099,0.927,0.0
-0.520614819134328,0.49833687406966326,0.8909999999999999,0.001276186794365971,0.002,-0.1,0.926,0.0
-0.5206142057710538,0.497962136368821,0.8919999999999999,0.0019973708175594286,0.002,-0.1,0.926,0.0
-0.5206149711242152,0.4984691670874809,0.8939999999999999,0.0010215885941543957,0.001,-0.1,0.925,0.0
-0.5206149110034705,0.4995867391716048,0.8949999999999999,-0.001129180302193597,0.001,-0.1,0.925,0.0
-0.5206121511212236,0.5007923189377503,0.8969999999999999,-0.003449326243870629,0.001,-0.1,0.925,0.0
-0.520611597552357,0.5009461986248502,0.8999999999999999,-0.003745469757087441,0.001,-0.1,0.925,0.0
-0.5206112799363781,0.5010292271629644,0.9009999999999999,-0.0039052594224921948,0.001,-0.1,0.925,0.0
-0.5206124924496562,0.5006904704244707,0.9029999999999999,-0.003253317587640797,0.001,-0.1,0.926,0.0
-0.5206117696222337,0.5008997026216652,0.9039999999999999,-0.003655987544460778,0.0,-0.1,0.926,-0.04
-0.5206099519997958,0.5013447351172301,0.9039999999999999,-0.0045124601510302615,0.0,-0.1,0.928,0.0
-0.5206096377439846,0.5014133718248811,0.9039999999999999,-0.004644552941098191,0.0,-0.1,0.929,0.0
-0.520610396826908,0.5012439940693432,0.9039999999999999,-0.004318582023672493,0.0,-0.1,0.93,0.0
-0.5206078716217494,0.5017676251038921,0.9039999999999999,-0.005326322180158476,0.0,-0.1,0.931,0.0
-0.5216054606605713,0.5021882991885153,0.9029999999999999,-0.006135923151542565,0.0,-0.1,0.932,0.0
-0.5216066960194425,0.5019801764643562,0.9019999999999999,-0.005735383723594647,0.0,-0.101,0.932,0.0
-0.5216066324079938,0.5019912468343589,0.9009999999999999,-0.005756689012315281,0.0,-0.101,0.933,0.0
-0.5216073923538811,0.501856188229074,0.8999999999999999,-0.005496764489923547,0.0,-0.101,0.933,0.0
-0.5206134435637702,0.4993672116882989,0.8959999999999999,-0.002631203156998287,0.0,-0.101,0.933,0.0
-0.5206149444884008,0.49855629516993333,0.8959999999999999,-0.0010705907582118537,0.0,-0.101,0.932,0.0
-0.5206151232019017,0.4986482332129129,0.8949999999999999,0.0006769755490981423,-0.001,-0.101,0.931,0.0
-0.5216067846792302,0.496035322055919,0.8939999999999999,0.00570555631938576,-0.001,-0.102,0.93,0.0
-0.5225898086837357,0.49385891917989067,0.8929999999999999,0.009894176081862386,-0.001,-0.102,0.929,0.0
-0.5225628085576752,0.4926184037186715,0.8929999999999999,0.014206366518918687,-0.001,-0.101,0.928,0.0
-0.5224768777439484,0.48900944165607874,0.8939999999999999,0.023077888742190647,-0.001,-0.102,0.927,0.0
-0.5224270747100257,0.4870173658352434,0.8949999999999999,0.026912840711904747,-0.001,-0.102,0.926,0.0
-0.5223679961912722,0.48597238220250094,0.8959999999999999,0.030850058067477894,-0.001,-0.102,0.924,0.0
-0.5222683393623259,0.4830160136985837,0.8969999999999999,0.03654283121363128,-0.002,-0.102,0.923,-0.04
-0.5222132457342692,0.48256460291343917,0.8979999999999999,0.039338085093778445,-0.002,-0.102,0.923,0.0
-0.5221812873605789,0.48176816412525786,0.8989999999999999,0.04087206588166409,-0.001,-0.102,0.922,0.04
-0.5211511061102606,0.4820425633442115,0.9009999999999999,0.04226969282173767,-0.002,-0.102,0.922,0.0
-0.5210683766443137,0.4811668221204794,0.9029999999999999,0.045883069788757176,-0.002,-0.102,0.922,0.0
-0.5200700003107283,0.4812022106610579,0.9029999999999999,0.04581489286485115,-0.002,-0.102,0.923,0.0
-0.5200700003107283,0.4812022106610579,0.9029999999999999,0.04581489286485115,-0.001,-0.102,0.924,0.04
-0.5190202408343311,0.48114060330030206,0.9039999999999999,0.047860200582032005,-0.001,-0.102,0.924,0.0
-0.5189954120897351,0.4806275300806938,0.9039999999999999,0.04884876597866942,0.0,-0.102,0.926,0.04
-0.5190253144898427,0.4812467594299266,0.9039999999999999,0.04765566981031392,0.0,-0.102,0.927,0.0
-0.5190337223326996,0.4804236886115485,0.9029999999999999,0.047314785190783776,0.0,-0.102,0.928,0.0
-0.5180487044606212,0.4807421683213292,0.9019999999999999,0.046701192875629516,0.0,-0.101,0.929,0.0
-0.5170134421859921,0.4789990634125866,0.8999999999999999,0.048132908277656115,0.002,-0.101,0.93,0.04
